Fecha;Hora;CO;MP10;MP2.5;NO2;Nox;O3;DV;VV;P;RG;UV;T;HR
29/11/2019;20:00;0,2;45;12;30;20;11;148;1,4;922,6;0;0;18,1;84
29/11/2019;21:00;0,3;31;18;33;21;9;161;1,1;922,9;0;0;17,8;86
29/11/2019;22:00;0,3;28;14;34;24;5;181;0,9;923,3;0;0;18,1;85
29/11/2019;23:00;0,3;28;20;31;22;7;122;1,1;923,2;0;0;18,3;85
29/11/2019;24:00:00;0,4;17;8;37;31;4;102;1,3;922,8;0;0;18,1;84
30/11/2019;01:00;0,4;27;21;38;39;3;96;1,2;922,2;0;0;18,1;86
30/11/2019;02:00;0,3;50;14;34;31;5;102;1,6;921,8;0;0;18,1;87
30/11/2019;03:00;0,2;29;16;27;17;15;96;2,1;921,7;0;0;18,3;88
30/11/2019;04:00;0,2;21;9;26;16;14;96;1,8;921,5;0;0;18,3;89
30/11/2019;05:00;0,3;26;27;28;18;11;97;1,5;921,8;0;0;18,3;89
30/11/2019;06:00;0,3;30;12;28;20;10;98;1,9;922,1;11;1;18,1;91
30/11/2019;07:00;0,3;27;9;30;27;10;98;1,7;922,7;81;5;18,5;90
30/11/2019;08:00;0,4;33;26;34;38;11;102;1,5;923,2;247;14;19,7;85
30/11/2019;09:00;0,5;53;17;38;38;21;346;1,1;923,4;637;31;22,3;75
30/11/2019;10:00;0,5;67;9;50;39;32;89;1,7;923,0;867;43;25,4;64
30/11/2019;11:00;0,5;38;32;51;34;62;100;1,3;922,2;936;48;28,3;56
30/11/2019;12:00;0,4;25;21;41;24;103;186;1,0;921,2;887;46;30,1;51
30/11/2019;13:00;0,4;14;27;32;18;160;190;1,2;920,1;1036;50;31,7;46
30/11/2019;14:00;0,4;36;14;27;14;192;345;1,5;918,9;534;31;31,2;45
30/11/2019;15:00;0,4;37;25;28;15;191;92;1,1;917,6;701;35;32,7;41
30/11/2019;16:00;0,4;52;35;32;17;182;191;1,5;917,4;286;15;30,6;51
30/11/2019;17:00;0,2;74;33;21;12;113;193;2,0;918,4;233;14;26,9;59
30/11/2019;18:00;0,3;46;20;25;14;89;188;1,4;919,4;111;5;24,9;66
30/11/2019;19:00;0,3;5;28;33;18;61;186;1,4;919,8;19;1;22,8;74
30/11/2019;20:00;0,3;15;10;32;17;51;191;1,1;920,0;0;0;22,2;76
30/11/2019;21:00;0,4;20;26;41;23;39;107;1,6;921,3;0;0;22,3;76
30/11/2019;22:00;0,4;29;8;42;25;22;96;1,3;922,2;0;0;22,1;80
30/11/2019;23:00;0,5;33;11;54;34;10;94;1,4;922,0;0;0;22,3;81
30/11/2019;24:00:00;0,3;19;16;34;19;31;97;1,8;921,9;0;0;22,2;82
1/12/2019;01:00;0,3;6;9;38;23;26;103;1,1;921,4;0;0;21,9;84
1/12/2019;02:00;0,4;9;11;42;24;16;328;0,9;920,8;0;0;22,0;84
1/12/2019;03:00;0,3;22;20;32;17;27;327;1,2;920,7;0;0;22,2;82
1/12/2019;04:00;0,3;46;9;24;13;33;328;0,8;920,4;0;0;21,8;83
1/12/2019;05:00;0,3;23;14;23;13;32;333;0,9;920,2;0;0;21,6;85
1/12/2019;06:00;0,2;6;4;22;13;32;330;1,2;919,9;13;1;21,9;83
1/12/2019;07:00;0,3;7;20;30;20;20;777;0,0;920,2;94;7;22,4;82
1/12/2019;08:00;0,2;9;4;20;13;40;334;1,5;920,8;300;16;23,8;75
1/12/2019;09:00;0,1;7;5;11;7;53;324;2,0;921,1;653;30;26,2;65
1/12/2019;10:00;0,1;4;7;9;6;60;333;3,2;921,5;646;35;26,4;64
1/12/2019;11:00;0,2;9;9;11;7;62;329;2,8;921,7;270;18;25,9;66
1/12/2019;12:00;0,2;5;14;15;9;55;330;2,3;921,9;171;12;25,7;68
1/12/2019;13:00;0,2;17;4;13;8;64;327;2,2;921,7;485;28;26,6;65
1/12/2019;14:00;0,2;30;7;12;7;85;321;2,1;920,9;893;48;28,6;57
1/12/2019;15:00;0,2;34;12;11;6;102;310;1,6;920,3;686;37;29,9;48
1/12/2019;16:00;0,2;5;19;13;8;98;316;1,3;919,5;317;18;29,4;50
1/12/2019;17:00;0,2;8;10;16;9;93;182;1,5;919,0;118;10;28,8;50
1/12/2019;18:00;0,2;16;23;18;10;98;177;1,7;919,7;82;6;26,9;56
1/12/2019;19:00;0,2;27;21;19;11;72;191;1,6;920,6;16;1;24,1;73
1/12/2019;20:00;0,2;43;17;12;7;65;185;1,7;921,9;0;0;22,9;74
1/12/2019;21:00;0,1;52;1;11;6;52;207;1,6;922,9;0;0;22,0;70
1/12/2019;22:00;0,1;0;9;11;6;49;193;1,3;924,0;0;0;21,0;73
1/12/2019;23:00;0,1;1;6;12;7;46;199;1,3;924,2;0;0;20,5;75
1/12/2019;24:00:00;0,1;0;10;9;5;48;183;1,3;923,7;0;0;20,3;77
2/12/2019;01:00;0,1;4;29;9;5;46;214;1,2;923,6;0;0;20,0;77
2/12/2019;02:00;0,0;11;11;7;4;51;198;1,1;922,9;0;0;19,6;77
2/12/2019;03:00;0,1;2;2;9;5;47;147;1,0;922,4;0;0;19,4;78
2/12/2019;04:00;0,1;3;8;9;5;49;142;1,3;922,4;0;0;19,7;78
2/12/2019;05:00;0,1;10;9;13;7;51;161;1,2;922,9;0;0;19,5;81
2/12/2019;06:00;0,1;17;7;23;13;36;154;1,2;923,6;4;0;18,6;91
2/12/2019;07:00;0,1;12;11;22;13;32;187;1,3;924,2;20;2;18,4;93
2/12/2019;08:00;0,2;2;4;31;22;22;188;1,5;924,9;79;6;18,5;89
2/12/2019;09:00;0,2;32;9;25;18;30;172;1,7;925,5;178;12;17,8;85
2/12/2019;10:00;0,2;2;6;23;17;31;172;1,7;925,7;231;15;18,6;79
2/12/2019;11:00;0,2;0;3;24;18;34;141;1,6;925,5;368;23;19,3;74
2/12/2019;12:00;0,1;1;5;19;14;43;155;1,5;925,2;432;27;20,6;68
2/12/2019;13:00;0,1;14;11;19;13;46;172;1,6;924,8;469;29;21,0;67
2/12/2019;14:00;0,2;19;20;22;15;43;149;1,7;924,4;315;20;20,4;69
2/12/2019;15:00;0,2;57;20;26;17;37;165;1,7;924,0;207;14;19,3;75
2/12/2019;16:00;0,2;42;20;25;17;29;175;1,6;923,6;135;9;18,5;78
2/12/2019;17:00;0,1;5;5;22;15;31;181;1,6;923,3;106;7;18,1;78
2/12/2019;18:00;0,2;5;18;27;18;22;166;1,7;923,2;31;2;17,4;81
2/12/2019;19:00;0,2;7;5;24;15;23;162;1,6;923,5;3;0;16,7;84
2/12/2019;20:00;0,2;13;13;24;15;24;141;1,7;923,8;0;0;16,3;81
2/12/2019;21:00;0,2;26;12;26;16;24;139;1,4;924,3;0;0;16,4;78
2/12/2019;22:00;0,2;26;6;21;13;26;154;1,5;924,9;0;0;16,3;79
2/12/2019;23:00;0,1;58;5;27;16;19;153;1,2;925,0;0;0;16,3;80
2/12/2019;24:00:00;0,1;34;6;21;12;24;138;1,3;924,8;0;0;16,3;80
3/12/2019;01:00;0,1;30;20;14;10;30;118;1,5;924,2;0;0;16,0;80
3/12/2019;02:00;0,0;17;5;8;5;38;122;1,6;923,5;0;0;15,9;82
3/12/2019;03:00;0,0;14;5;7;4;41;124;1,9;923,0;0;0;15,8;82
3/12/2019;04:00;0,0;9;7;7;4;41;127;1,6;922,7;0;0;16,0;78
3/12/2019;05:00;0,0;16;6;10;6;38;126;1,8;922,8;0;0;16,4;75
3/12/2019;06:00;0,1;48;14;24;16;23;135;1,2;923,0;12;1;16,4;76
3/12/2019;07:00;0,1;17;7;19;14;27;136;1,5;923,7;93;6;16,8;77
3/12/2019;08:00;0,2;10;1;23;20;25;124;1,6;924,1;241;14;18,0;73
3/12/2019;09:00;0,2;12;9;23;19;26;144;1,6;924,3;365;21;19,5;69
3/12/2019;10:00;0,2;22;14;19;15;31;120;1,8;924,3;372;22;20,1;68
3/12/2019;11:00;0,2;37;9;24;18;28;134;1,6;924,5;253;16;20,5;68
3/12/2019;12:00;0,2;23;11;32;22;35;161;1,5;924,3;409;25;21,3;67
3/12/2019;13:00;0,2;31;18;32;22;35;183;1,5;923,8;359;22;21,2;68
3/12/2019;14:00;0,2;42;21;34;24;34;206;1,6;923,0;395;23;21,5;68
3/12/2019;15:00;0,2;47;23;31;22;31;187;1,5;922,3;344;21;21,4;69
3/12/2019;16:00;0,2;44;21;29;20;25;195;1,6;921,7;217;13;20,8;72
3/12/2019;17:00;0,3;46;11;32;25;21;129;1,7;921,4;148;9;20,8;72
3/12/2019;18:00;0,3;30;13;36;26;15;187;1,3;921,5;81;5;20,3;75
3/12/2019;19:00;0,3;30;27;38;30;6;175;1,4;922,1;9;1;19,0;81
3/12/2019;20:00;0,3;30;24;34;25;4;135;1,6;922,9;0;0;18,0;86
3/12/2019;21:00;0,3;30;11;32;23;5;169;1,2;923,3;0;0;17,6;89
3/12/2019;22:00;0,2;43;16;30;20;8;158;1,1;923,9;0;0;17,7;88
3/12/2019;23:00;0,2;20;19;32;24;6;153;1,1;924,3;0;0;17,9;86
3/12/2019;24:00:00;0,2;15;5;28;21;7;116;1,2;923,8;0;0;18,1;85
4/12/2019;01:00;0,2;14;16;25;19;9;111;1,2;923,3;0;0;18,3;83
4/12/2019;02:00;0,2;14;18;23;15;13;107;1,7;922,7;0;0;18,5;83
4/12/2019;03:00;0,1;33;12;23;14;19;93;2,1;922,3;0;0;18,6;83
4/12/2019;04:00;0,1;25;13;25;15;17;97;1,9;922,1;0;0;18,6;84
4/12/2019;05:00;0,1;20;18;24;15;21;97;2,8;922,0;0;0;18,4;86
4/12/2019;06:00;0,2;24;10;29;22;14;97;2,3;922,4;8;1;18,3;87
4/12/2019;07:00;0,3;26;10;31;27;13;96;2,1;923,0;62;4;18,6;87
4/12/2019;08:00;0,4;32;20;36;41;12;95;1,9;923,5;244;13;19,6;83
4/12/2019;09:00;0,4;38;12;38;39;20;100;1,8;923,5;602;30;22,1;72
4/12/2019;10:00;0,5;33;3;46;39;29;99;1,6;923,3;893;44;25,5;61
4/12/2019;11:00;0,4;24;27;48;33;48;275;1,0;923,0;755;41;27,8;55
4/12/2019;12:00;0,3;22;25;42;25;72;237;1,1;922,4;442;25;28,3;54
4/12/2019;13:00;0,3;32;16;37;22;96;281;1,2;921,7;663;37;29,3;52
4/12/2019;14:00;0,4;44;16;53;30;91;221;1,1;920,9;322;19;29,0;54
4/12/2019;15:00;0,5;21;28;55;31;99;186;1,1;920,5;328;19;25,4;76
4/12/2019;16:00;0,5;52;38;60;33;148;150;1,5;920,1;319;17;26,3;68
4/12/2019;17:00;0,5;62;31;62;34;100;196;1,3;920,0;173;11;25,3;69
4/12/2019;18:00;0,4;56;38;50;29;71;130;1,7;920,2;123;7;24,0;73
4/12/2019;19:00;0,5;53;32;67;38;45;132;1,3;921,0;16;1;23,1;76
4/12/2019;20:00;0,6;64;27;75;42;19;160;0,9;921,4;0;0;22,2;80
4/12/2019;21:00;0,7;50;36;73;43;7;154;0,6;921,7;0;0;21,3;86
4/12/2019;22:00;0,8;86;26;63;60;3;105;1,2;922,2;0;0;21,7;87
4/12/2019;23:00;0,7;22;21;54;71;3;97;1,1;922,2;0;0;21,9;85
4/12/2019;24:00:00;0,5;15;12;54;49;3;97;1,5;921,5;0;0;22,1;86
5/12/2019;01:00;0,4;10;34;52;50;3;777;0,0;920,9;0;0;21,9;87
5/12/2019;02:00;0,4;26;36;47;47;2;777;0,0;920,5;0;0;21,7;87
5/12/2019;03:00;0,4;26;21;45;53;3;777;0,0;920,3;0;0;21,4;89
5/12/2019;04:00;0,6;48;21;43;66;3;777;0,0;920,0;0;0;21,2;91
5/12/2019;05:00;0,6;33;24;41;65;3;777;0,0;919,8;0;0;21,1;92
5/12/2019;06:00;0,5;27;25;39;66;3;321;1,0;919,8;15;1;21,0;93
5/12/2019;07:00;0,7;16;8;39;67;4;318;1,0;920,1;119;6;22,0;92
5/12/2019;08:00;0,5;19;8;38;44;12;329;1,7;920,2;289;15;23,8;78
5/12/2019;09:00;0,3;13;8;23;19;30;329;2,6;920,4;481;23;25,4;69
5/12/2019;10:00;0,2;8;8;22;17;41;328;3,1;920,1;638;34;26,8;64
5/12/2019;11:00;0,2;2;6;29;21;46;329;3,8;919,6;555;32;27,7;60
5/12/2019;12:00;0,2;12;24;23;15;62;330;4,0;919,2;585;35;27,8;60
5/12/2019;13:00;0,3;19;10;32;21;65;333;3,2;918,4;581;35;27,9;61
5/12/2019;14:00;0,3;36;11;34;21;71;331;2,9;917,4;401;25;28,9;56
5/12/2019;15:00;0,3;32;9;27;16;77;328;2,5;917,0;284;18;28,7;56
5/12/2019;16:00;0,3;17;15;51;33;37;237;1,5;917,0;120;8;27,6;63
5/12/2019;17:00;0,3;15;13;40;27;30;236;1,9;917,7;35;3;23,4;78
5/12/2019;18:00;0,6;20;8;55;40;12;329;1,1;918,0;14;1;21,9;90
5/12/2019;19:00;0,7;34;4;61;50;5;328;1,4;918,0;1;0;22,2;91
5/12/2019;20:00;0,6;15;12;54;37;9;331;1,2;918,4;0;0;22,1;91
5/12/2019;21:00;0,6;18;9;50;38;6;329;1,3;918,9;0;0;22,2;90
5/12/2019;22:00;0,5;32;4;48;41;4;330;1,1;919,4;0;0;22,1;90
5/12/2019;23:00;0,4;13;19;45;33;14;329;2,0;919,5;0;0;22,2;86
5/12/2019;24:00:00;0,3;21;7;39;23;18;328;1,5;919,0;0;0;22,1;84
6/12/2019;01:00;0,4;6;32;39;23;16;333;1,5;918,4;0;0;21,9;86
6/12/2019;02:00;0,2;1;8;28;16;27;331;1,3;918,1;0;0;21,3;89
6/12/2019;03:00;0,2;22;8;26;15;23;330;1,1;918,0;0;0;20,9;93
6/12/2019;04:00;0,2;10;11;22;13;25;214;1,0;918,1;0;0;20,6;94
6/12/2019;05:00;0,1;7;4;26;15;18;777;0,0;918,6;0;0;20,2;94
6/12/2019;06:00;0,1;2;2;17;10;39;195;1,2;919,5;5;0;19,4;94
6/12/2019;07:00;0,1;0;15;21;12;37;190;1,2;920,3;27;2;18,6;93
6/12/2019;08:00;0,2;0;2;26;17;33;181;1,3;920,9;100;7;18,5;91
6/12/2019;09:00;0,2;0;2;29;19;35;155;1,7;921,5;126;9;18,9;87
6/12/2019;10:00;0,2;2;7;27;17;41;154;1,5;922,1;170;12;18,8;83
6/12/2019;11:00;0,2;10;10;33;24;36;133;1,5;922,0;272;18;19,2;80
6/12/2019;12:00;0,2;33;19;34;22;61;122;1,4;921,4;517;32;20,9;73
6/12/2019;13:00;0,3;10;6;39;24;64;169;1,3;921,0;369;24;21,2;72
6/12/2019;14:00;0,2;9;11;30;18;99;102;1,3;920,3;657;39;23,0;64
6/12/2019;15:00;0,3;18;16;39;22;114;121;1,3;919,6;340;20;23,9;62
6/12/2019;16:00;0,4;25;21;53;31;83;133;1,3;919,5;100;7;22,7;68
6/12/2019;17:00;0,3;29;17;41;27;34;144;1,8;919,4;153;10;21,6;71
6/12/2019;18:00;0,3;30;22;38;24;32;203;1,1;919,8;97;6;21,0;72
6/12/2019;19:00;0,3;29;6;43;27;26;151;1,4;920,2;26;1;20,3;76
6/12/2019;20:00;0,3;38;27;41;24;27;156;1,3;921,2;0;0;19,5;80
6/12/2019;21:00;0,3;20;21;42;25;17;122;1,0;921,8;0;0;18,8;81
6/12/2019;22:00;0,4;21;19;46;31;8;128;0,9;922,3;0;0;18,5;83
6/12/2019;23:00;0,4;20;18;39;25;11;127;1,2;922,6;0;0;18,3;85
6/12/2019;24:00:00;0,3;16;6;35;24;13;97;1,6;922,6;0;0;18,1;86
7/12/2019;01:00;0,2;21;5;30;21;15;95;1,9;922,3;0;0;17,9;87
7/12/2019;02:00;0,2;67;12;25;16;19;106;1,3;922,0;0;0;18,0;86
7/12/2019;03:00;0,2;17;18;26;16;19;100;1,4;921,8;0;0;17,9;86
7/12/2019;04:00;0,2;9;11;31;19;16;100;1,5;921,7;0;0;17,7;86
7/12/2019;05:00;0,2;15;10;32;20;17;101;1,2;922,0;0;0;17,3;86
7/12/2019;06:00;0,3;17;18;38;29;8;104;1,2;922,5;16;1;17,1;87
7/12/2019;07:00;0,3;13;3;36;31;14;104;1,3;923,2;137;7;18,3;82
7/12/2019;08:00;0,3;23;5;32;30;25;102;1,8;923,6;500;21;20,9;70
7/12/2019;09:00;0,2;14;7;27;21;39;114;2,0;923,6;743;34;23,1;56
7/12/2019;10:00;0,2;7;8;19;13;56;116;2,2;923,7;929;45;24,7;41
7/12/2019;11:00;0,1;3;9;16;11;68;107;2,2;923,6;1057;54;26,2;35
7/12/2019;12:00;0,1;3;11;16;10;74;101;2,1;923,3;1113;58;27,0;36
7/12/2019;13:00;0,1;10;12;17;10;83;126;1,9;922,5;1099;59;28,4;31
7/12/2019;14:00;0,2;7;8;19;11;117;125;1,8;921,8;948;48;28,7;35
7/12/2019;15:00;0,2;63;14;19;11;134;181;1,6;921,4;745;37;27,6;44
7/12/2019;16:00;0,1;44;23;17;10;113;180;1,9;921,3;623;29;26,9;41
7/12/2019;17:00;0,1;20;18;15;9;87;148;2,1;921,7;86;11;25,1;42
7/12/2019;18:00;0,2;23;11;21;12;63;178;1,8;922,1;46;7;23,2;55
7/12/2019;19:00;0,1;31;11;20;11;51;168;1,7;922,7;15;2;20,9;67
7/12/2019;20:00;0,1;34;19;19;11;47;137;1,9;923,5;0;0;19,5;71
7/12/2019;21:00;0,2;21;3;23;13;37;165;1,1;924,3;0;0;18,7;73
7/12/2019;22:00;0,2;10;13;21;13;40;127;1,3;924,7;0;0;18,2;73
7/12/2019;23:00;0,2;17;14;24;14;35;116;1,5;924,8;0;0;17,7;76
7/12/2019;24:00:00;0,2;11;5;29;16;30;114;1,3;924,4;0;0;17,6;69
8/12/2019;01:00;0,2;9;23;28;16;31;116;1,3;924,0;0;0;17,4;59
8/12/2019;02:00;0,2;6;10;29;17;28;97;1,5;923,5;0;0;17,3;62
8/12/2019;03:00;0,2;19;7;32;18;22;91;1,1;923,2;0;0;16,7;69
8/12/2019;04:00;0,2;51;22;28;16;24;100;1,2;923,3;0;0;16,4;72
8/12/2019;05:00;0,2;20;10;24;14;25;99;1,3;923,8;0;0;16,1;74
8/12/2019;06:00;0,2;18;18;32;20;15;104;1,2;924,1;12;1;15,7;77
8/12/2019;07:00;0,3;19;3;31;24;21;108;1,5;924,5;179;8;17,4;70
8/12/2019;08:00;0,2;16;7;21;16;40;102;2,5;924,9;490;21;19,6;58
8/12/2019;09:00;0,2;13;13;18;13;53;100;2,4;925,0;741;34;21,8;51
8/12/2019;10:00;0,1;9;8;16;11;67;105;2,5;924,8;927;45;23,6;41
8/12/2019;11:00;0,2;18;8;17;11;78;92;2,2;924,3;1015;52;25,6;36
8/12/2019;12:00;0,1;13;14;11;7;92;109;1,8;923,8;1128;59;27,5;32
8/12/2019;13:00;0,1;14;12;11;6;105;120;1,8;923,0;1130;60;28,6;30
8/12/2019;14:00;0,2;24;16;16;9;145;179;1,6;922,3;1023;52;29,1;35
8/12/2019;15:00;0,2;30;16;15;9;154;140;1,7;921,7;863;43;29,2;36
8/12/2019;16:00;0,2;43;22;14;8;142;191;1,7;921,2;633;29;28,4;41
8/12/2019;17:00;0,2;34;28;16;10;99;198;1,8;921,4;88;11;25,8;51
8/12/2019;18:00;0,2;31;13;20;12;76;197;1,6;921,6;55;7;24,1;57
8/12/2019;19:00;0,2;42;12;18;10;66;152;1,6;922,1;10;1;22,3;61
8/12/2019;20:00;0,2;39;11;23;13;52;192;1,1;922,7;0;0;20,5;71
8/12/2019;21:00;0,3;25;9;32;18;37;173;1,1;923,2;0;0;19,9;72
8/12/2019;22:00;0,3;21;18;31;17;34;159;1,0;923,4;0;0;19,5;71
8/12/2019;23:00;0,3;35;13;34;19;30;110;1,2;923,5;0;0;19,7;69
8/12/2019;24:00:00;0,3;27;18;43;25;19;95;1,8;923,2;0;0;20,1;68
9/12/2019;01:00;0,2;32;1;39;23;25;95;1,8;922,5;0;0;19,6;71
9/12/2019;02:00;0,2;38;19;36;20;24;95;1,3;921,8;0;0;19,2;75
9/12/2019;03:00;0,2;34;15;37;20;23;98;1,3;921,5;0;0;19,1;77
9/12/2019;04:00;0,2;26;23;32;18;28;103;1,3;921,4;0;0;19,0;79
9/12/2019;05:00;0,2;28;8;43;25;16;104;1,3;921,7;0;0;18,9;80
9/12/2019;06:00;0,3;29;21;51;37;11;95;1,4;922,1;16;1;18,8;81
9/12/2019;07:00;0,5;52;12;56;52;10;95;1,5;922,6;123;6;19,5;79
9/12/2019;08:00;0,6;43;24;65;60;14;101;1,4;923,4;271;14;21,3;72
9/12/2019;09:00;0,6;33;12;67;56;19;98;1,2;923,7;328;17;23,5;64
9/12/2019;10:00;0,6;34;14;61;44;27;120;1,2;923,8;330;20;24,8;60
9/12/2019;11:00;0,5;38;18;62;42;37;330;0,9;923,6;563;29;26,8;55
9/12/2019;12:00;0,4;27;15;41;25;65;182;1,0;922,9;647;36;27,9;52
9/12/2019;13:00;0,3;16;8;30;18;78;334;1,3;922,0;575;33;29,3;48
9/12/2019;14:00;0,3;26;14;26;15;67;338;1,4;921,3;289;19;28,4;52
9/12/2019;15:00;0,4;50;20;43;24;90;189;1,9;921,3;296;18;25,3;66
9/12/2019;16:00;0,4;38;38;49;29;40;187;1,3;922,1;22;2;21,1;86
9/12/2019;17:00;0,4;19;14;50;31;26;173;1,3;922,0;50;4;19,8;93
9/12/2019;18:00;0,4;21;16;49;28;30;147;1,0;921,7;59;4;19,7;93
9/12/2019;19:00;0,4;19;8;49;29;24;157;1,1;921,7;11;1;19,8;89
9/12/2019;20:00;0,4;14;10;43;27;21;101;1,6;922,1;0;0;19,9;86
9/12/2019;21:00;0,5;18;14;50;34;10;97;1,4;922,8;0;0;20,2;85
9/12/2019;22:00;0,4;33;10;54;40;5;94;1,3;923,3;0;0;20,3;85
9/12/2019;23:00;0,5;40;12;56;50;4;96;1,4;923,1;0;0;20,5;84
9/12/2019;24:00:00;0,4;23;19;48;32;7;118;0,9;922,8;0;0;20,3;84
10/12/2019;01:00;0,3;14;29;45;28;9;777;0,0;922,4;0;0;20,2;85
10/12/2019;02:00;0,3;14;19;45;26;7;777;0,0;921,9;0;0;20,1;85
10/12/2019;03:00;0,4;20;17;47;29;5;777;0,0;921,3;0;0;20,1;86
10/12/2019;04:00;0,4;31;7;46;30;4;777;0,0;921,0;0;0;19,9;86
10/12/2019;05:00;0,4;50;23;45;36;3;777;0,0;921,2;0;0;19,7;87
10/12/2019;06:00;0,5;30;24;49;72;4;777;0,0;921,6;11;1;19,8;88
10/12/2019;07:00;0,7;44;40;56;91;5;97;1,1;922,1;61;4;20,8;85
10/12/2019;08:00;0,8;47;24;64;99;5;104;0,9;922,5;146;9;21,9;81
10/12/2019;09:00;1,0;45;34;77;104;6;103;1,0;922,9;210;13;23,3;75
10/12/2019;10:00;1,0;47;32;85;94;8;96;1,2;922,9;197;13;24,0;73
10/12/2019;11:00;0,6;41;21;64;55;21;348;1,3;922,9;344;21;25,7;68
10/12/2019;12:00;0,3;31;8;35;25;35;323;1,8;922,5;238;15;25,6;69
10/12/2019;13:00;0,3;13;13;33;24;44;331;1,4;921,9;493;30;26,2;67
10/12/2019;14:00;0,3;5;6;40;26;48;278;1,2;921,2;246;16;26,4;66
10/12/2019;15:00;0,4;34;27;48;31;29;207;1,1;921,3;89;6;21,7;89
10/12/2019;16:00;0,5;17;3;49;33;26;194;1,0;921,4;110;8;20,9;94
10/12/2019;17:00;0,4;25;2;45;27;25;169;1,1;921,4;31;3;20,3;95
10/12/2019;18:00;0,5;12;9;71;52;9;101;1,8;922,1;4;0;19,9;95
10/12/2019;19:00;;;;;;;;;;;;;
10/12/2019;20:00;0,6;4;25;71;48;7;100;1,4;922,2;0;0;19,4;96
10/12/2019;21:00;0,6;8;5;71;52;3;777;0,0;922,4;0;0;19,3;96
10/12/2019;22:00;0,8;14;11;73;84;3;777;0,0;922,6;0;0;19,3;97
10/12/2019;23:00;0,9;15;10;70;96;3;777;0,0;922,9;0;0;19,3;97
10/12/2019;24:00:00;0,9;15;13;64;86;3;777;0,0;922,5;0;0;19,2;97
11/12/2019;01:00;0,7;26;7;56;65;3;98;1,2;921,8;0;0;19,4;97
11/12/2019;02:00;0,4;41;16;48;44;3;107;0,9;921,2;0;0;19,4;97
11/12/2019;03:00;0,3;47;22;43;32;3;777;0,0;920,8;0;0;19,1;96
11/12/2019;04:00;0,3;13;15;40;33;3;777;0,0;920,7;0;0;19,0;97
11/12/2019;05:00;0,3;14;12;40;34;3;777;0,0;921,0;0;0;19,2;97
11/12/2019;06:00;0,3;26;15;44;42;4;85;1,1;921,3;7;1;19,3;96
11/12/2019;07:00;0,3;16;23;41;41;6;120;0,9;921,5;97;5;19,7;95
11/12/2019;08:00;0,4;18;8;43;44;10;108;1,0;921,8;203;12;21,2;86
11/12/2019;09:00;0,5;26;18;52;52;14;122;0,9;922,0;386;22;22,7;78
11/12/2019;10:00;0,6;53;24;69;53;15;777;0,0;922,1;327;20;24,4;73
11/12/2019;11:00;0,7;37;30;73;54;20;243;0,8;922,1;330;18;25,1;69
11/12/2019;12:00;0,6;23;26;69;42;33;123;1,2;921,6;140;8;24,3;72
11/12/2019;13:00;0,6;20;16;62;36;77;160;0,9;920,5;445;24;26,1;66
11/12/2019;14:00;0,6;30;23;65;36;104;157;0,9;919,3;363;21;26,7;63
11/12/2019;15:00;0,6;38;25;68;37;122;777;0,0;918,4;267;15;27,1;61
11/12/2019;16:00;0,6;34;36;68;36;133;133;1,1;918,1;136;8;26,7;62
11/12/2019;17:00;0,6;54;42;77;42;93;186;1,1;918,2;20;1;23,9;78
11/12/2019;18:00;0,7;56;46;94;53;39;97;1,2;918,6;10;1;21,0;93
11/12/2019;19:00;0,5;26;12;65;42;25;74;1,1;919,5;5;0;19,1;94
11/12/2019;20:00;0,9;8;9;83;80;3;331;1,0;920,2;0;0;18,9;94
11/12/2019;21:00;1,0;25;20;82;91;3;336;1,6;920,8;0;0;19,1;94
11/12/2019;22:00;0,6;16;4;72;54;5;337;1,4;921,1;0;0;18,5;93
11/12/2019;23:00;0,4;36;17;66;46;5;330;1,3;921,4;0;0;18,4;92
11/12/2019;24:00:00;0,3;16;9;60;40;7;777;0,0;921,1;0;0;18,1;92
12/12/2019;01:00;0,4;11;8;65;58;3;337;0,7;920,1;0;0;18,4;93
12/12/2019;02:00;0,3;19;8;53;39;4;777;0,0;919,3;0;0;18,4;93
12/12/2019;03:00;0,3;5;15;49;36;6;777;0,0;918,5;0;0;18,5;93
12/12/2019;04:00;0,2;0;2;42;27;9;335;0,9;918,5;0;0;18,5;94
12/12/2019;05:00;0,5;12;18;56;71;3;12;1,0;918,6;0;0;18,8;93
12/12/2019;06:00;0,5;20;10;43;59;3;99;0,9;919,1;6;1;18,8;93
12/12/2019;07:00;0,5;24;20;43;56;4;777;0,0;919,7;84;5;19,4;92
12/12/2019;08:00;0,7;29;8;51;74;5;0;0,8;920,4;210;12;20,9;87
12/12/2019;09:00;0,5;27;14;46;48;18;328;1,7;920,5;472;24;22,9;76
12/12/2019;10:00;0,3;15;10;30;23;37;329;2,0;920,6;668;35;24,5;69
12/12/2019;11:00;0,3;13;9;29;22;50;327;2,8;920,2;820;45;25,7;63
12/12/2019;12:00;0,3;7;17;33;23;59;327;2,7;919,8;697;40;26,4;60
12/12/2019;13:00;0,3;17;12;33;21;73;327;2,8;919,4;632;36;26,9;59
12/12/2019;14:00;0,2;32;6;25;16;80;329;2,3;918,8;780;43;28,0;55
12/12/2019;15:00;0,2;41;10;29;18;71;327;2,8;918,1;471;27;27,7;55
12/12/2019;16:00;0,3;39;10;32;22;56;328;2,8;917,7;503;27;27,4;56
